Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
41883	Skin-Cancer	GSE35640	GSM872354	T	None	9.317412
41884	Skin-Cancer	GSE35640	GSM872355	T	None	9.868822
41885	Skin-Cancer	GSE35640	GSM872356	T	None	9.84549
41886	Skin-Cancer	GSE35640	GSM872357	T	None	10.084808
41887	Skin-Cancer	GSE35640	GSM872358	T	None	9.994353
41888	Skin-Cancer	GSE35640	GSM872359	T	None	9.415742
41889	Skin-Cancer	GSE35640	GSM872360	T	None	9.471675
41890	Skin-Cancer	GSE35640	GSM872361	T	None	9.60177
41891	Skin-Cancer	GSE35640	GSM872362	T	None	12.043369
41892	Skin-Cancer	GSE35640	GSM872363	T	None	9.17742
41893	Skin-Cancer	GSE35640	GSM872364	T	None	9.090113
41894	Skin-Cancer	GSE35640	GSM872365	T	None	9.9008665
41895	Skin-Cancer	GSE35640	GSM872366	T	None	9.920353
41896	Skin-Cancer	GSE35640	GSM872367	T	None	9.556506
41897	Skin-Cancer	GSE35640	GSM872368	T	None	11.450696
41898	Skin-Cancer	GSE35640	GSM872369	T	None	8.903882
41899	Skin-Cancer	GSE35640	GSM872370	T	None	10.594325
41900	Skin-Cancer	GSE35640	GSM872371	T	None	8.918863
41901	Skin-Cancer	GSE35640	GSM872372	T	None	10.043027
41902	Skin-Cancer	GSE35640	GSM872373	T	None	10.658212
41903	Skin-Cancer	GSE35640	GSM872374	T	None	9.951284
41904	Skin-Cancer	GSE35640	GSM872375	T	None	10.129283
41905	Skin-Cancer	GSE35640	GSM872376	T	None	9.489848
41906	Skin-Cancer	GSE35640	GSM872377	T	None	9.851749
41907	Skin-Cancer	GSE35640	GSM872378	T	None	8.948367
41908	Skin-Cancer	GSE35640	GSM872379	T	None	8.326429
41909	Skin-Cancer	GSE35640	GSM872380	T	None	9.087462
41910	Skin-Cancer	GSE35640	GSM872381	T	None	9.02514
41911	Skin-Cancer	GSE35640	GSM872382	T	None	10.556506
41912	Skin-Cancer	GSE35640	GSM872383	T	None	9.546894
41913	Skin-Cancer	GSE35640	GSM872384	T	None	10.941048
41914	Skin-Cancer	GSE35640	GSM872385	T	None	9.174926
41915	Skin-Cancer	GSE35640	GSM872386	T	None	11.067434
41916	Skin-Cancer	GSE35640	GSM872387	T	None	10.122828
41917	Skin-Cancer	GSE35640	GSM872388	T	None	9.924812
41918	Skin-Cancer	GSE35640	GSM872389	T	None	10.990813
41919	Skin-Cancer	GSE35640	GSM872390	T	None	9.73978
41920	Skin-Cancer	GSE35640	GSM872391	T	None	11.521601
41921	Skin-Cancer	GSE35640	GSM872392	T	None	10.026524
41924	Skin-Cancer	GSE38312	GSM938866	T	None	11.384244
41925	Skin-Cancer	GSE38312	GSM938868	T	None	11.129927
41926	Skin-Cancer	GSE38312	GSM938870	T	None	10.365229
41927	Skin-Cancer	GSE38312	GSM938872	T	None	11.702605
41928	Skin-Cancer	GSE38312	GSM938874	T	None	11.06002
41929	Skin-Cancer	GSE39612	GSM972996	T	None	10.809768
41930	Skin-Cancer	GSE39612	GSM972997	T	None	10.28077
41931	Skin-Cancer	GSE39612	GSM972998	T	None	11.363587
41932	Skin-Cancer	GSE39612	GSM972999	T	None	11.478264
41933	Skin-Cancer	GSE39612	GSM973000	T	None	10.743152
41934	Skin-Cancer	GSE39612	GSM973002	T	None	9.7911625
41935	Skin-Cancer	GSE39612	GSM973003	T	None	11.118292
41936	Skin-Cancer	GSE39612	GSM973006	T	None	11.920725
41937	Skin-Cancer	GSE39612	GSM973008	T	None	11.960726
41938	Skin-Cancer	GSE39612	GSM973010	T	None	11.270295
41939	Skin-Cancer	GSE39612	GSM973012	T	None	12.029633
41940	Skin-Cancer	GSE39612	GSM973014	T	None	9.967226
41941	Skin-Cancer	GSE39612	GSM973016	T	None	10.8902645
41942	Skin-Cancer	GSE39612	GSM973017	T	None	10.94398
41943	Skin-Cancer	GSE39612	GSM973018	T	None	9.873445
41944	Skin-Cancer	GSE39612	GSM973019	T	None	10.47978
41945	Skin-Cancer	GSE39612	GSM973020	T	None	9.789534
41946	Skin-Cancer	GSE39612	GSM973021	T	None	10.667998
41947	Skin-Cancer	GSE39612	GSM973022	T	None	11.089451
41948	Skin-Cancer	GSE39612	GSM973023	T	None	10.874213
41949	Skin-Cancer	GSE39612	GSM973024	T	None	10.717676
41950	Skin-Cancer	GSE39612	GSM973025	T	None	10.804937
41951	Skin-Cancer	GSE39612	GSM973026	T	None	10.951284
41952	Skin-Cancer	GSE39612	GSM973027	T	None	11.417852
41953	Skin-Cancer	GSE39612	GSM973028	T	None	9.61471
41954	Skin-Cancer	GSE39612	GSM973029	T	None	9.684749
41955	Skin-Cancer	GSE39612	GSM973030	T	None	9.761551
41956	Skin-Cancer	GSE39612	GSM973031	T	None	11.042343
41961	Skin-Cancer	GSE39612	GSM973036	T	None	11.516192
41962	Skin-Cancer	GSE39612	GSM973037	T	None	10.364135
41963	Skin-Cancer	GSE39612	GSM973038	T	None	9.283089
41964	Skin-Cancer	GSE39612	GSM973039	T	None	11.008429
41965	Skin-Cancer	GSE39612	GSM973040	T	None	9.823367
41966	Skin-Cancer	GSE39612	GSM973041	T	None	9.308339
41967	Skin-Cancer	GSE39612	GSM973042	T	None	11.026524
41968	Skin-Cancer	GSE39612	GSM973043	T	None	10.641149
41969	Skin-Cancer	GSE39612	GSM973135	T	None	11.118292
41970	Skin-Cancer	GSE39612	GSM973136	T	None	11.920725
41971	Skin-Cancer	GSE39612	GSM973137	T	None	11.960726
41972	Skin-Cancer	GSE39612	GSM973138	T	None	11.270295
41973	Skin-Cancer	GSE39612	GSM973139	T	None	12.029633
41974	Skin-Cancer	GSE39612	GSM973140	T	None	9.967226
41975	Skin-Cancer	GSE39612	GSM973141	T	None	10.8902645
41976	Skin-Cancer	GSE39612	GSM973142	T	None	10.94398
41977	Skin-Cancer	GSE39612	GSM973143	T	None	9.873445
41978	Skin-Cancer	GSE39612	GSM973144	T	None	10.47978
41979	Skin-Cancer	GSE39612	GSM973145	T	None	9.789534
41980	Skin-Cancer	GSE39612	GSM973146	T	None	10.667998
41981	Skin-Cancer	GSE39612	GSM973147	T	None	11.089451
41982	Skin-Cancer	GSE39612	GSM973148	T	None	10.874213
41983	Skin-Cancer	GSE39612	GSM973149	T	None	10.717676
41984	Skin-Cancer	GSE39612	GSM973150	T	None	10.804937
41985	Skin-Cancer	GSE39612	GSM973151	T	None	10.951284
41986	Skin-Cancer	GSE39612	GSM973152	T	None	11.417852
41987	Skin-Cancer	GSE39612	GSM973153	T	None	9.61471
41988	Skin-Cancer	GSE39612	GSM973154	T	None	9.684749
41989	Skin-Cancer	GSE39612	GSM973155	T	None	9.761551
41990	Skin-Cancer	GSE39612	GSM973156	T	None	11.042343
41991	Skin-Cancer	GSE39612	GSM973157	T	None	11.39821
41992	Skin-Cancer	GSE39612	GSM973158	T	None	10.375039
41993	Skin-Cancer	GSE39612	GSM973159	T	None	11.329236
41994	Skin-Cancer	GSE39612	GSM973160	T	None	9.60177
41995	Skin-Cancer	GSE39612	GSM973161	T	None	11.516192
41996	Skin-Cancer	GSE39612	GSM973162	T	None	10.364135
41997	Skin-Cancer	GSE39612	GSM973163	T	None	9.283089
41998	Skin-Cancer	GSE39612	GSM973164	T	None	11.008429
41999	Skin-Cancer	GSE39612	GSM973165	T	None	9.823367
42000	Skin-Cancer	GSE39612	GSM973166	T	None	9.308339
42001	Skin-Cancer	GSE39612	GSM973167	T	None	11.026524
42002	Skin-Cancer	GSE39612	GSM973168	T	None	10.641149
42007	Skin-Normal	GSE4587	GSM102683	T	None	10.0633955
42008	Skin-Normal	GSE42109	GSM1032621	T	None	9.758224
42009	Skin-Normal	GSE42109	GSM1032622	T	None	10.403012
42010	Skin-Normal	GSE42109	GSM1032623	T	None	10.108524
42011	Skin-Normal	GSE42109	GSM1032624	T	None	9.971543
42012	Skin-Normal	GSE42109	GSM1032625	T	None	9.861087
42013	Skin-Normal	GSE42109	GSM1032626	T	None	10.336507
42014	Skin-Normal	GSE42109	GSM1032627	T	None	9.946906
42015	Skin-Normal	GSE42109	GSM1032628	T	None	10.525521
42016	Skin-Normal	GSE42109	GSM1032629	T	None	10.036174
42017	Skin-Normal	GSE42109	GSM1032630	T	None	9.905387
42018	Skin-Normal	GSE43346	GSM1060735	T	None	10.154819
42019	Skin-Normal	GSE46239	GSM1126893	T	None	10.385862
42020	Skin-Normal	GSE46239	GSM1126894	T	None	10.721099
42021	Skin-Normal	GSE46239	GSM1126895	T	None	9.8008995
42022	Skin-Normal	GSE46239	GSM1126896	T	None	10.213104
42023	Skin-Normal	GSE48120	GSM1168983	T	None	9.264442
42024	Skin-Normal	GSE48120	GSM1168985	T	None	10.023754
42025	Skin-Normal	GSE48120	GSM1168986	T	None	8.957102
42026	Skin-Normal	GSE48120	GSM1168989	T	None	9.878051
42027	Skin-Normal	GSE48120	GSM1168991	T	None	8.48784
42028	Skin-Normal	GSE50790	GSM1229342	T	None	9.782998
42029	Skin-Normal	GSE50790	GSM1229343	T	None	9.62022
42030	Skin-Normal	GSE50790	GSM1229346	T	None	9.878051
42031	Skin-Normal	GSE50790	GSM1229348	T	None	9.705632
42032	Skin-Normal	GSE66368	GSM1620805	T	None	11.007729
42033	Skin-Normal	GSE66368	GSM1620806	T	None	11.459944
42034	Skin-Normal	GSE66368	GSM1620807	T	None	9.837628
42035	Skin-Normal	GSE66368	GSM1620808	T	None	10.72707
42036	Skin-Normal	GSE66368	GSM1620809	T	None	8.6510515
42037	Skin-Normal	GSE7307	GSM175948	T	None	9.879583
42038	Skin-Normal	GSE7307	GSM175952	T	None	9.689998
42039	Skin-Normal	GSE7307	GSM175966	T	None	8.83605
42040	Skin-Normal	GSE7307	GSM175993	T	None	9.3442955
42041	Skin-Normal	GSE7307	GSM175995	T	None	10.409391
42042	Skin-Normal	GSE7307	GSM176117	T	None	8.276124
42043	Skin-Normal	GSE7307	GSM176267	T	None	10.034799
42044	Skin-Normal	GSE7553	GSM183224	T	None	9.609179
42045	Skin-Normal	GSE7553	GSM183300	T	None	10.785453
42046	Skin-Normal	GSE7553	GSM183301	T	None	10.554589
42047	Skin-Normal	GSE7553	GSM183302	T	None	10.556506
42048	Skin-Normal	GSE13355	GSM337197	T	None	9.02514
42049	Skin-Normal	GSE13355	GSM337198	T	None	10.166163
42050	Skin-Normal	GSE13355	GSM337199	T	None	9.187352
42051	Skin-Normal	GSE13355	GSM337200	T	None	10.321928
42052	Skin-Normal	GSE13355	GSM337201	T	None	9.283089
42053	Skin-Normal	GSE13355	GSM337202	T	None	9.372865
42054	Skin-Normal	GSE13355	GSM337203	T	None	9.548821
42055	Skin-Normal	GSE13355	GSM337204	T	None	9.368506
42056	Skin-Normal	GSE13355	GSM337205	T	None	9.56415
42057	Skin-Normal	GSE13355	GSM337206	T	None	9.278449
42058	Skin-Normal	GSE13355	GSM337207	T	None	10.477758
42059	Skin-Normal	GSE13355	GSM337208	T	None	10.211888
42060	Skin-Normal	GSE13355	GSM337209	T	None	9.108524
42061	Skin-Normal	GSE13355	GSM337210	T	None	10.286558
42062	Skin-Normal	GSE13355	GSM337211	T	None	9.867279
42063	Skin-Normal	GSE13355	GSM337212	T	None	9.609179
42064	Skin-Normal	GSE13355	GSM337213	T	None	9.368506
42065	Skin-Normal	GSE13355	GSM337214	T	None	9.290019
42066	Skin-Normal	GSE13355	GSM337215	T	None	9.28077
42067	Skin-Normal	GSE13355	GSM337216	T	None	9.579316
42068	Skin-Normal	GSE13355	GSM337217	T	None	9.773139
42069	Skin-Normal	GSE13355	GSM337218	T	None	9.221587
42070	Skin-Normal	GSE13355	GSM337219	T	None	9.870365
42071	Skin-Normal	GSE13355	GSM337220	T	None	9.609179
42072	Skin-Normal	GSE13355	GSM337221	T	None	9.891784
42073	Skin-Normal	GSE13355	GSM337222	T	None	9.368506
42074	Skin-Normal	GSE13355	GSM337223	T	None	9.786269
42075	Skin-Normal	GSE13355	GSM337224	T	None	10.009829
42076	Skin-Normal	GSE13355	GSM337225	T	None	10.293471
42077	Skin-Normal	GSE13355	GSM337226	T	None	9.519636
42078	Skin-Normal	GSE13355	GSM337227	T	None	10.76072
42079	Skin-Normal	GSE13355	GSM337228	T	None	10.443979
42080	Skin-Normal	GSE13355	GSM337229	T	None	9.94398
42081	Skin-Normal	GSE13355	GSM337230	T	None	10.438792
42082	Skin-Normal	GSE13355	GSM337231	T	None	10.451211
42083	Skin-Normal	GSE13355	GSM337232	T	None	9.839204
42084	Skin-Normal	GSE13355	GSM337233	T	None	9.703903
42085	Skin-Normal	GSE13355	GSM337234	T	None	9.815383
42086	Skin-Normal	GSE13355	GSM337235	T	None	9.579316
42087	Skin-Normal	GSE13355	GSM337236	T	None	10.350939
42088	Skin-Normal	GSE13355	GSM337237	T	None	10.1163435
42089	Skin-Normal	GSE13355	GSM337238	T	None	9.310613
42090	Skin-Normal	GSE13355	GSM337239	T	None	10.304922
42091	Skin-Normal	GSE13355	GSM337240	T	None	9.8626375
42092	Skin-Normal	GSE13355	GSM337241	T	None	9.7911625
42093	Skin-Normal	GSE13355	GSM337242	T	None	9.548821
42094	Skin-Normal	GSE13355	GSM337243	T	None	10.247928
42095	Skin-Normal	GSE13355	GSM337244	T	None	9.636624
42096	Skin-Normal	GSE13355	GSM337245	T	None	10.3955345
42097	Skin-Normal	GSE13355	GSM337246	T	None	9.377211
42098	Skin-Normal	GSE13355	GSM337247	T	None	10.354249
42099	Skin-Normal	GSE13355	GSM337248	T	None	9.917372
42100	Skin-Normal	GSE13355	GSM337249	T	None	10.820179
42101	Skin-Normal	GSE13355	GSM337250	T	None	10.034799
42102	Skin-Normal	GSE13355	GSM337251	T	None	10.100662
42103	Skin-Normal	GSE13355	GSM337252	T	None	9.905387
42104	Skin-Normal	GSE13355	GSM337253	T	None	10.538189
42105	Skin-Normal	GSE13355	GSM337254	T	None	10.44605
42106	Skin-Normal	GSE13355	GSM337255	T	None	10.316281
42107	Skin-Normal	GSE13355	GSM337256	T	None	10.52943
42108	Skin-Normal	GSE13355	GSM337257	T	None	9.823367
42109	Skin-Normal	GSE13355	GSM337258	T	None	10.49085
42110	Skin-Normal	GSE13355	GSM337259	T	None	10.418907
42111	Skin-Normal	GSE13355	GSM337260	T	None	10.651949
42112	Skin-Normal	GSE14905	GSM372287	T	None	9.324181
42113	Skin-Normal	GSE14905	GSM372288	T	None	9.333156
42114	Skin-Normal	GSE14905	GSM372289	T	None	9.636624
42115	Skin-Normal	GSE14905	GSM372290	T	None	10.142107
42116	Skin-Normal	GSE14905	GSM372291	T	None	11.206404
42117	Skin-Normal	GSE14905	GSM372292	T	None	9.413628
42118	Skin-Normal	GSE14905	GSM372293	T	None	9.057992
42119	Skin-Normal	GSE14905	GSM372294	T	None	9.782998
42120	Skin-Normal	GSE14905	GSM372295	T	None	11.223398
42121	Skin-Normal	GSE14905	GSM372296	T	None	8.997179
42122	Skin-Normal	GSE14905	GSM372297	T	None	9.353147
42123	Skin-Normal	GSE14905	GSM372298	T	None	8.696967
42124	Skin-Normal	GSE14905	GSM372299	T	None	10.674192
42125	Skin-Normal	GSE14905	GSM372300	T	None	9.224002
42126	Skin-Normal	GSE14905	GSM372301	T	None	9.394463
42127	Skin-Normal	GSE14905	GSM372302	T	None	10.179909
42128	Skin-Normal	GSE14905	GSM372303	T	None	10.808964
42129	Skin-Normal	GSE14905	GSM372304	T	None	10.009829
42130	Skin-Normal	GSE14905	GSM372305	T	None	9.403012
42131	Skin-Normal	GSE14905	GSM372306	T	None	10.340962
42132	Skin-Normal	GSE14905	GSM372307	T	None	9.51767
42133	Skin-Normal	GSE14905	GSM372309	T	None	9.779719
42134	Skin-Normal	GSE14905	GSM372311	T	None	8.945444
42135	Skin-Normal	GSE14905	GSM372313	T	None	9.813781
42136	Skin-Normal	GSE14905	GSM372315	T	None	9.537218
42137	Skin-Normal	GSE14905	GSM372317	T	None	10.23721
42138	Skin-Normal	GSE14905	GSM372319	T	None	9.679481
42139	Skin-Normal	GSE14905	GSM372321	T	None	9.231221
42140	Skin-Normal	GSE14905	GSM372323	T	None	9.554589
42141	Skin-Normal	GSE14905	GSM372326	T	None	10.158609
42142	Skin-Normal	GSE14905	GSM372328	T	None	9.797662
42143	Skin-Normal	GSE14905	GSM372330	T	None	9.440869
42144	Skin-Normal	GSE14905	GSM372332	T	None	8.985842
42145	Skin-Normal	GSE14905	GSM372335	T	None	10.16365
42146	Skin-Normal	GSE14905	GSM372337	T	None	9.271463
42147	Skin-Normal	GSE14905	GSM372339	T	None	9.990104
42148	Skin-Normal	GSE14905	GSM372341	T	None	9.733015
42149	Skin-Normal	GSE14905	GSM372343	T	None	9.548821
42150	Skin-Normal	GSE14905	GSM372345	T	None	9.515699
42151	Skin-Normal	GSE14905	GSM372347	T	None	9.350939
42152	Skin-Normal	GSE14905	GSM372349	T	None	9.509775
42153	Skin-Normal	GSE14905	GSM372351	T	None	9.438792
42154	Skin-Normal	GSE14905	GSM372353	T	None	10.256208
42155	Skin-Normal	GSE14905	GSM372355	T	None	9.894817
42156	Skin-Normal	GSE14905	GSM372357	T	None	9.746514
42157	Skin-Normal	GSE14905	GSM372359	T	None	9.317412
42158	Skin-Normal	GSE14905	GSM372361	T	None	9.960002
42159	Skin-Normal	GSE14905	GSM372363	T	None	9.306062
42160	Skin-Normal	GSE15605	GSM390208	T	None	10.797662
42161	Skin-Normal	GSE15605	GSM390209	T	None	10.683872
42162	Skin-Normal	GSE15605	GSM390210	T	None	11.179287
42163	Skin-Normal	GSE15605	GSM390211	T	None	10.24674
42164	Skin-Normal	GSE15605	GSM390212	T	None	9.897845
42165	Skin-Normal	GSE15605	GSM390213	T	None	9.942514
42166	Skin-Normal	GSE15605	GSM390214	T	None	9.663558
42167	Skin-Normal	GSE15605	GSM390215	T	None	10.541097
42168	Skin-Normal	GSE15605	GSM390216	T	None	10.670656
42169	Skin-Normal	GSE15605	GSM390217	T	None	8.851749
42170	Skin-Normal	GSE15605	GSM390218	T	None	9.255029
42171	Skin-Normal	GSE15605	GSM390219	T	None	10.54593
42172	Skin-Normal	GSE15605	GSM390220	T	None	10.651949
42173	Skin-Normal	GSE15605	GSM390221	T	None	10.721953
42174	Skin-Normal	GSE15605	GSM390222	T	None	9.207014
42175	Skin-Normal	GSE15605	GSM390223	T	None	10.525521
42176	Skin-Normal	GSE16161	GSM405531	T	None	10.002815
42177	Skin-Normal	GSE16161	GSM405532	T	None	10.02514
42178	Skin-Normal	GSE16161	GSM405533	T	None	9.952742
42179	Skin-Normal	GSE16161	GSM405534	T	None	10.600842
42180	Skin-Normal	GSE16161	GSM405535	T	None	9.475734
42181	Skin-Normal	GSE16161	GSM405536	T	None	9.736402
42182	Skin-Normal	GSE16161	GSM405537	T	None	10.711667
42183	Skin-Normal	GSE16161	GSM405538	T	None	10.2749605
42184	Skin-Normal	GSE16161	GSM405539	T	None	9.88722
42185	Skin-Normal	GSE16524	GSM415038	T	None	11.092096
42186	Skin-Normal	GSE16524	GSM415039	T	None	11.265615
42187	Skin-Normal	GSE16524	GSM415040	T	None	11.076147
42206	Skin-Normal	GSE30355	GSM753010	T	None	10.403012
42207	Skin-Normal	GSE30355	GSM753011	T	None	9.971543
42208	Skin-Normal	GSE30355	GSM753012	T	None	10.336507
42209	Skin-Normal	GSE30355	GSM753013	T	None	9.758224
42210	Skin-Normal	GSE30355	GSM753014	T	None	10.108524
42211	Skin-Normal	GSE30355	GSM753015	T	None	9.861087
42212	Skin-Normal	GSE30355	GSM753016	T	None	9.946906
42213	Skin-Normal	GSE30355	GSM753017	T	None	10.525521
42214	Skin-Normal	GSE30355	GSM753018	T	None	10.036174
42215	Skin-Normal	GSE30355	GSM753019	T	None	9.905387
42220	Skin-Normal	GSE38312	GSM938865	T	None	10.779719
42221	Skin-Normal	GSE38312	GSM938867	T	None	10.641149
42222	Skin-Normal	GSE38312	GSM938869	T	None	10.808964
42223	Skin-Normal	GSE38312	GSM938871	T	None	10.746514
42224	Skin-Normal	GSE38312	GSM938873	T	None	10.579316
42227	Skin-Normal	GSE39293	GSM960281	T	None	10.789534
42229	Skin-Normal	GSE39293	GSM960289	T	None	10.770664
42231	Skin-Normal	GSE39293	GSM960297	T	None	10.703038
42232	Skin-Normal	GSE39612	GSM973071	T	None	9.008429
42233	Skin-Normal	GSE39612	GSM973072	T	None	10.148477
42234	Skin-Normal	GSE39612	GSM973073	T	None	9.169925
42235	Skin-Normal	GSE39612	GSM973074	T	None	10.304922
42236	Skin-Normal	GSE39612	GSM973075	T	None	9.266787
42237	Skin-Normal	GSE39612	GSM973076	T	None	9.353147
42238	Skin-Normal	GSE39612	GSM973077	T	None	9.527477
42239	Skin-Normal	GSE39612	GSM973078	T	None	9.3442955
42240	Skin-Normal	GSE39612	GSM973079	T	None	9.546894
42241	Skin-Normal	GSE39612	GSM973080	T	None	9.2620945
42242	Skin-Normal	GSE39612	GSM973081	T	None	10.463525
42243	Skin-Normal	GSE39612	GSM973082	T	None	10.1947565
42244	Skin-Normal	GSE39612	GSM973083	T	None	9.090113
42245	Skin-Normal	GSE39612	GSM973084	T	None	10.270295
42246	Skin-Normal	GSE39612	GSM973085	T	None	9.851749
42247	Skin-Normal	GSE39612	GSM973086	T	None	9.592457
42248	Skin-Normal	GSE39612	GSM973087	T	None	9.350939
42249	Skin-Normal	GSE39612	GSM973088	T	None	9.273795
42250	Skin-Normal	GSE39612	GSM973089	T	None	9.2620945
42251	Skin-Normal	GSE39612	GSM973090	T	None	9.558421
42252	Skin-Normal	GSE39612	GSM973091	T	None	9.759889
42253	Skin-Normal	GSE39612	GSM973092	T	None	9.207014
42254	Skin-Normal	GSE39612	GSM973093	T	None	9.857981
42255	Skin-Normal	GSE39612	GSM973094	T	None	9.592457
42256	Skin-Normal	GSE39612	GSM973095	T	None	9.879583
42257	Skin-Normal	GSE39612	GSM973096	T	None	9.353147
42258	Skin-Normal	GSE39612	GSM973097	T	None	9.769837
42259	Skin-Normal	GSE39612	GSM973098	T	None	9.994353
42260	Skin-Normal	GSE39612	GSM973099	T	None	10.278449
42261	Skin-Normal	GSE39612	GSM973100	T	None	9.501837
42262	Skin-Normal	GSE39612	GSM973101	T	None	10.746514
42263	Skin-Normal	GSE39612	GSM973102	T	None	10.431498
42264	Skin-Normal	GSE39612	GSM973103	T	None	9.932215
42265	Skin-Normal	GSE39612	GSM973104	T	None	10.427313
42266	Skin-Normal	GSE39612	GSM973105	T	None	10.437752
42267	Skin-Normal	GSE39612	GSM973106	T	None	9.828136
42268	Skin-Normal	GSE39612	GSM973107	T	None	9.689998
42269	Skin-Normal	GSE39612	GSM973108	T	None	9.802516
42270	Skin-Normal	GSE39612	GSM973109	T	None	9.56415
42271	Skin-Normal	GSE39612	GSM973110	T	None	10.342074
42272	Skin-Normal	GSE39612	GSM973111	T	None	10.108524
42273	Skin-Normal	GSE39612	GSM973112	T	None	9.303781
42274	Skin-Normal	GSE39612	GSM973113	T	None	10.296916
42275	Skin-Normal	GSE39612	GSM973114	T	None	9.854868
42276	Skin-Normal	GSE39612	GSM973115	T	None	9.78136
42277	Skin-Normal	GSE39612	GSM973116	T	None	9.543032
42278	Skin-Normal	GSE39612	GSM973117	T	None	10.241983
42279	Skin-Normal	GSE39612	GSM973118	T	None	9.627534
42280	Skin-Normal	GSE39612	GSM973119	T	None	10.38694
42281	Skin-Normal	GSE39612	GSM973120	T	None	9.3663225
42282	Skin-Normal	GSE39612	GSM973121	T	None	10.346514
42283	Skin-Normal	GSE39612	GSM973122	T	None	9.911392
42284	Skin-Normal	GSE39612	GSM973123	T	None	10.81298
42285	Skin-Normal	GSE39612	GSM973124	T	None	10.02514
42286	Skin-Normal	GSE39612	GSM973125	T	None	10.090113
42287	Skin-Normal	GSE39612	GSM973126	T	None	9.897845
42288	Skin-Normal	GSE39612	GSM973127	T	None	10.530406
42289	Skin-Normal	GSE39612	GSM973128	T	None	10.438792
42290	Skin-Normal	GSE39612	GSM973129	T	None	10.3072
42291	Skin-Normal	GSE39612	GSM973130	T	None	10.521601
42292	Skin-Normal	GSE39612	GSM973131	T	None	9.816983
42293	Skin-Normal	GSE39612	GSM973132	T	None	10.483816
42294	Skin-Normal	GSE39612	GSM973133	T	None	10.409391
42295	Skin-Normal	GSE39612	GSM973134	T	None	10.643856
42298	Small_Intestine-Cancer	GSE2109	GSM102474	T	None	11.65955
42299	Small_Intestine-Cancer	GSE2109	GSM102484	T	None	12.183946
42300	Small_Intestine-Cancer	GSE2109	GSM102511	T	None	9.543032
42301	Small_Intestine-Cancer	GSE2109	GSM117701	T	None	11.877667
42302	Small_Intestine-Cancer	GSE2109	GSM152600	T	None	12.414949
42303	Small_Intestine-Cancer	GSE2109	GSM152791	T	None	11.090774
42304	Small_Intestine-Cancer	GSE2109	GSM231946	T	None	13.166634
42305	Small_Intestine-Cancer	GSE2109	GSM325812	T	None	9.603626
42306	Small_Intestine-Cancer	GSE2109	GSM46917	T	None	10.979425
42307	Small_Intestine-Cancer	GSE2109	GSM53041	T	None	9.098032
42308	Small_Intestine-Cancer	GSE2109	GSM53044	T	None	9.129283
42309	Small_Intestine-Cancer	GSE2109	GSM53183	T	None	9.813781
42310	Small_Intestine-Normal	GSE7307	GSM175908	T	None	9.647458
42311	Small_Intestine-Normal	GSE7307	GSM175947	T	None	10.266787
42312	Small_Intestine-Normal	GSE7307	GSM175949	T	None	8.888743
42313	Small_Intestine-Normal	GSE7307	GSM175982	T	None	9.807355
42314	Small_Intestine-Normal	GSE7307	GSM176265	T	None	10.259744
42315	Small_Intestine-Normal	GSE7307	GSM176266	T	None	11.937374
42316	Small_Intestine-Normal	GSE83423	GSM2202701	T	None	11.332037
42317	Small_Intestine-Normal	GSE83423	GSM2202702	T	None	11.405673
42318	Small_Intestine-Normal	GSE83423	GSM2202703	T	None	11.369597
42319	Small_Intestine-Normal	GSE2109	GSM89039	T	None	12.045077
42320	Small_Intestine-Normal	GSE43346	GSM1060739	T	None	9.638436
42321	Spleen-Cancer	GSE25550	GSM628041	T	None	9.588715
42322	Spleen-Cancer	GSE25550	GSM628048	T	None	10.497851
42323	Spleen-Normal	GSE43346	GSM1060753	T	None	8.0443945
42324	Spleen-Normal	GSE25550	GSM628049	T	None	9.834471
42325	Spleen-Normal	GSE25550	GSM628050	T	None	10.6339035
42326	Spleen-Normal	GSE25550	GSM628051	T	None	9.100662
42327	Spleen-Normal	GSE25550	GSM628052	T	None	9.139551
42343	Stomach-Cancer	GSE2109	GSM102495	T	None	8.84549
42344	Stomach-Cancer	GSE42252	GSM1036299	T	None	11.059344
42345	Stomach-Cancer	GSE42252	GSM1036300	T	None	11.99612
42346	Stomach-Cancer	GSE42252	GSM1036301	T	None	11.236612
42347	Stomach-Cancer	GSE42252	GSM1036302	T	None	10.733863
42348	Stomach-Cancer	GSE42252	GSM1036303	T	None	11.634811
42350	Stomach-Cancer	GSE49515	GSM1200291	T	None	9.911392
42351	Stomach-Cancer	GSE49515	GSM1200292	T	None	9.954196
42352	Stomach-Cancer	GSE49515	GSM1200293	T	None	9.84549
42353	Stomach-Cancer	GSE51105	GSM1238811	T	None	12.773139
